,Peleador_A,Peleador_B,DATE,CATEGORY,WINNER,METHOD,TIME,ROUND,KD_A,KD_B,SIG_STR_A,SIG_STR_B,TD_PORC_A,TD_PORC_B,SUB_ATT_A,SUB_ATT_B,REV_A,REV_B,CTRL_A,CTRL_B,TOTAL_STR_A_x,TOTAL_STR_A_y,TOTAL_STR_B_x,TOTAL_STR_B_y,TD_A_x,TD_A_y,TD_B_x,TD_B_y,STR_HEAD_A_x,STR_HEAD_A_y,STR_HEAD_B_x,STR_HEAD_B_y,STR_BODY_A_x,STR_BODY_A_y,STR_BODY_B_x,STR_BODY_B_y,STR_LEG_A_x,STR_LEG_A_y,STR_LEG_B_x,STR_LEG_B_y,STR_DISTANCE_A_x,STR_DISTANCE_A_y,STR_DISTANCE_B_x,STR_DISTANCE_B_y,STR_CLINCH_A_x,STR_CLINCH_A_y,STR_CLINCH_B_x,STR_CLINCH_B_y,STR_GROUND_A_x,STR_GROUND_A_y,STR_GROUND_B_x,STR_GROUND_B_y,KD_DIFF,SIG_STR_DIFF,TD_DIFF,SUB_ATT_DIFF,REV_DIFF,CTRL_DIFF,STRIKER_A,STRIKER_B,GRAPPLER_A,GRAPPLER_B,TITLE_FIGHT,WOMEN,Loss_A,Win_A,Draw_A,Loss_B,Win_B,Draw_B,Peleas_A,Peleas_B,Puntos_A,Puntos_B,Racha_A,Racha_B,Victorias_KO_A,Victorias_KO_B,Victorias_Sub_A,Victorias_Sub_B,Victorias_Decision_A,Victorias_Decision_B,Derrotas_KO_A,Derrotas_KO_B,Derrotas_Sub_A,Derrotas_Sub_B,Derrotas_Decision_A,Derrotas_Decision_B
2042,Takeya Mizugaki,Bryan Caraway,2013-03-02,BANTAMWEIGHT,False,Decision - Split,300,3,0,0,0.57,0.41,0.0,0.16,0,1,0,0,12,346,117,168,69,125,0,1,2,12,42,91,31,82,18,19,3,4,7,7,3,3,58,99,33,81,9,18,3,7,0,0,1,1,0,0.15999999999999998,-0.15384615384615385,-1,0,-334,84.0,9.615384615384615,0.005917159763313609,0.09523809523809523,False,False,16.0,7.0,2.0,17.0,6.0,0.0,5,2,0.6320911553201941,5.763513058034141,1,2,1,0,0,2,3,0,0,0,0,0,2,1
2041,Riki Fukuda,Brad Tavares,2013-03-02,MIDDLEWEIGHT,True,Decision - Unanimous,300,3,0,0,0.4,0.45,1.0,0.0,0,0,0,0,59,0,75,182,131,270,1,1,0,0,35,118,86,217,11,16,18,20,23,38,12,17,66,169,113,247,3,3,3,7,0,0,0,0,0,-0.04999999999999999,0.5,0,0,59,91.0,270.0,0.00546448087431694,0.0,False,False,19.0,6.0,0.0,9.0,2.0,0.0,4,5,0.6320911553201941,6.055031399433832,1,2,0,1,0,0,2,4,0,0,0,0,3,1
2040,Yushin Okami,Hector Lombard,2013-03-02,MIDDLEWEIGHT,False,Decision - Split,300,3,0,0,0.41,0.5,0.6,0.0,0,0,0,0,261,230,65,120,109,158,3,5,0,3,24,74,30,71,9,9,12,14,4,6,3,4,25,75,40,81,8,8,4,6,4,6,1,2,0,-0.09000000000000002,0.5,0,0,31,20.0,39.5,0.04132231404958678,0.018867924528301886,False,False,32.0,10.0,0.0,32.0,1.0,1.0,16,2,12.896973162652838,1.0815949821592963,2,1,5,1,0,0,8,0,2,0,0,0,2,2
2039,Mizuto Hirota,Rani Yahya,2013-03-02,FEATHERWEIGHT,True,Decision - Unanimous,300,3,0,0,0.28,0.44,1.0,0.41,0,1,0,0,189,539,39,56,105,122,1,1,5,12,3,13,11,26,1,1,2,3,0,0,0,0,4,12,3,13,0,1,1,1,0,1,9,15,0,-0.15999999999999998,0.11538461538461536,-1,0,-350,28.0,9.384615384615385,0.017543859649122806,0.0975609756097561,False,False,18.0,4.0,2.0,17.0,5.0,1.0,0,3,0.0,0.9373209543729885,0,1,0,0,0,1,0,2,0,0,0,0,1,1
2038,Takanori Gomi,Diego Sanchez,2013-03-02,LIGHTWEIGHT,True,Decision - Split,300,3,0,0,0.45,0.44,0.0,0.4,0,1,0,0,3,20,81,180,68,149,0,0,2,5,48,135,29,100,29,36,24,31,4,9,12,14,81,180,65,145,0,0,0,0,0,0,0,0,0,0.010000000000000009,-0.3333333333333333,-1,0,-17,180.0,24.833333333333332,0.0,0.03333333333333333,False,False,34.0,8.0,0.0,25.0,5.0,0.0,6,17,2.800580907256649,7.629978081308112,2,0,2,5,0,0,1,8,0,1,3,0,1,4
2037,Stefan Struve,Mark Hunt,2013-03-02,HEAVYWEIGHT,True,KO/TKO,104,3,0,1,0.35,0.57,0.0,0.5,1,0,1,1,125,238,56,116,61,100,0,0,1,2,19,60,37,70,4,4,8,10,1,3,2,2,21,58,45,77,0,0,0,0,3,9,2,5,-1,-0.21999999999999997,-0.3333333333333333,1,0,-113,116.0,33.333333333333336,0.0,0.019801980198019802,False,False,29.0,5.0,0.0,7.0,6.0,1.0,12,4,23.204712489804276,8.728503050953051,4,3,4,3,4,0,1,1,4,0,0,1,0,0
2036,Wanderlei Silva,Brian Stann,2013-03-02,LIGHTHEAVYWEIGHT,False,KO/TKO,248,2,2,1,0.51,0.56,0.0,0.0,0,0,0,0,37,54,49,97,65,103,0,2,0,0,37,76,23,51,5,6,9,12,1,1,11,13,30,65,31,56,8,13,12,20,5,5,0,0,1,-0.050000000000000044,0.0,0,0,-17,32.333333333333336,103.0,0.02040816326530612,0.0,False,False,34.0,12.0,1.0,12.0,5.0,0.0,10,10,0.0,8.152612036506069,0,0,4,3,0,1,1,2,2,1,0,2,4,2
2052,Antonio Carvalho,Darren Elkins,2013-03-16,FEATHERWEIGHT,True,KO/TKO,186,1,0,1,0.33,0.25,0.0,0.0,0,0,0,0,6,21,13,31,19,59,0,0,0,2,7,25,8,47,0,0,4,5,2,2,2,2,6,23,6,41,3,4,8,13,0,0,0,0,-1,0.08000000000000002,0.0,0,0,-15,31.0,19.666666666666668,0.0,0.03333333333333333,False,False,15.0,5.0,0.0,15.0,2.0,0.0,3,6,2.9223701137050706,10.82217887659494,2,4,1,2,0,0,1,4,1,0,0,1,1,0
2058,Patrick Cote,Bobby Voelker,2013-03-16,WELTERWEIGHT,False,Decision - Unanimous,300,3,0,0,0.53,0.47,0.0,0.8,0,0,0,0,222,343,97,162,153,265,0,6,4,5,52,107,55,139,9,17,14,19,11,11,14,17,55,109,38,109,15,23,30,41,2,3,15,25,0,0.06000000000000005,-0.6666666666666666,0,0,-121,23.142857142857142,44.166666666666664,0.03680981595092025,0.018796992481203006,False,False,19.0,8.0,0.0,24.0,8.0,0.0,13,0,0.42368557246956284,0.0,1,0,2,0,0,0,3,0,1,0,3,0,4,1
2056,TJ Dillashaw,Issei Tamura,2013-03-16,BANTAMWEIGHT,False,KO/TKO,26,2,1,0,0.52,0.55,0.66,0.0,0,0,0,0,175,0,39,66,17,28,2,3,0,1,13,32,4,10,3,6,4,6,14,19,3,4,8,31,4,12,14,18,7,8,8,8,0,0,1,-0.030000000000000027,0.5,0,0,175,16.5,14.0,0.04477611940298507,0.034482758620689655,False,False,,,,7.0,3.0,0.0,3,2,5.536089245372046,0.0,2,0,1,1,1,0,1,0,1,2,0,0,0,0
2055,Rick Story,Quinn Mulhern,2013-03-16,WELTERWEIGHT,False,KO/TKO,185,1,1,0,0.4,0.18,1.0,0.0,0,0,0,0,7,0,26,55,9,51,1,1,0,1,10,35,8,42,7,9,1,8,3,5,0,0,15,41,9,50,1,2,0,0,4,6,0,0,1,0.22000000000000003,0.5,0,0,7,27.5,25.5,0.017857142857142856,0.019230769230769232,False,False,14.0,6.0,0.0,18.0,2.0,0.0,11,0,7.181785417177565,0.0,0,0,2,0,1,0,5,0,0,1,1,0,3,0
2054,John Makdessi,Daron Cruickshank,2013-03-16,LIGHTWEIGHT,False,Decision - Unanimous,300,3,0,0,0.44,0.25,0.0,0.0,0,0,0,0,11,2,88,197,51,198,0,0,0,4,58,153,32,166,17,30,7,19,11,12,12,13,85,189,50,197,1,5,0,0,0,1,1,1,0,0.19,0.0,0,0,9,197.0,39.6,0.0,0.020100502512562814,False,False,10.0,2.0,0.0,11.0,2.0,0.0,5,2,0.6355283587043442,6.392099812185863,1,2,1,1,0,0,3,1,0,0,1,0,1,1
2048,Carlos Condit,Johny Hendricks,2013-03-16,WELTERWEIGHT,True,Decision - Unanimous,300,3,0,0,0.28,0.42,0.0,0.8,0,0,0,0,24,481,94,201,69,112,0,0,12,15,26,118,25,62,10,16,4,5,6,11,1,4,34,130,20,56,2,9,5,9,6,6,5,6,0,-0.13999999999999996,-0.75,0,0,-457,201.0,7.0,0.0,0.13274336283185842,False,False,28.0,6.0,0.0,14.0,1.0,0.0,7,10,21.391229519644348,24.773350959894763,0,5,3,5,0,0,2,5,0,0,0,0,3,1
2053,Dan Miller,Jordan Mein,2013-03-16,WELTERWEIGHT,True,KO/TKO,282,1,0,1,0.29,0.54,1.0,0.0,1,0,0,0,33,18,11,37,29,53,1,1,0,0,4,26,25,49,4,8,4,4,3,3,0,0,11,37,16,35,0,0,13,18,0,0,0,0,-1,-0.25000000000000006,0.5,1,0,15,18.5,53.0,0.02631578947368421,0.0,False,False,14.0,6.0,0.0,25.0,8.0,0.0,11,0,0.9065283955682724,0.0,1,0,0,1,4,0,2,0,1,0,0,0,5,0
2051,Mike Ricci,Colin Fletcher,2013-03-16,LIGHTWEIGHT,False,Decision - Unanimous,300,3,0,0,0.34,0.29,1.0,0.0,0,0,0,0,219,75,55,145,61,152,2,2,0,2,34,98,11,59,12,29,10,25,1,10,16,43,36,123,32,120,3,3,3,4,8,11,2,3,0,0.050000000000000044,0.6666666666666666,0,0,144,48.333333333333336,50.666666666666664,0.0136986301369863,0.013071895424836602,False,False,8.0,3.0,0.0,9.0,2.0,0.0,1,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
2050,Nick Ring,Chris Camozzi,2013-03-16,MIDDLEWEIGHT,True,Decision - Split,300,3,0,0,0.38,0.25,0.0,0.0,0,0,0,0,0,20,86,225,67,250,0,1,0,0,33,148,48,225,10,25,5,8,43,52,11,14,84,223,60,239,2,2,4,8,0,0,0,0,0,0.13,0.0,0,0,-20,112.5,250.0,0.004424778761061947,0.0,False,False,13.0,1.0,0.0,20.0,5.0,0.0,4,7,4.820371809200315,8.154371150336873,1,3,0,1,1,1,2,4,0,0,0,1,2,1
2049,Jake Ellenberger,Nate Marquardt,2013-03-16,WELTERWEIGHT,False,KO/TKO,180,1,1,0,0.52,0.56,0.0,0.0,0,0,0,0,3,0,13,25,13,23,0,0,0,0,8,20,2,11,2,2,1,1,3,3,10,11,11,21,13,23,0,0,0,0,2,4,0,0,1,-0.040000000000000036,0.0,0,0,3,25.0,23.0,0.0,0.0,False,False,28.0,6.0,0.0,35.0,11.0,2.0,9,14,16.10715006994912,10.481673933272567,1,1,5,4,0,2,3,4,1,2,0,0,1,3
2047,Georges St-Pierre,Nick Diaz,2013-03-16,WELTERWEIGHT,False,Decision - Unanimous,300,5,0,0,0.62,0.3,0.56,0.0,0,1,0,0,824,36,210,285,80,176,9,16,0,0,69,123,19,99,22,27,19,29,14,17,3,8,62,106,24,113,11,12,17,23,32,49,0,0,0,0.32,0.5294117647058824,-1,0,788,16.764705882352942,176.0,0.055944055944055944,0.0,True,False,23.0,2.0,0.0,25.0,9.0,0.0,19,12,67.72177718373469,4.4091177029613196,10,0,5,4,2,2,11,1,1,0,1,0,0,6
2057,George Roop,Reuben Duran,2013-03-16,BANTAMWEIGHT,False,Decision - Unanimous,300,3,0,0,0.44,0.53,0.66,0.16,1,0,0,0,263,451,125,174,56,82,2,3,1,6,15,47,15,40,14,21,11,12,4,7,4,4,8,44,12,26,14,19,11,15,11,12,7,15,0,-0.09000000000000002,0.35714285714285715,1,0,-188,43.5,11.714285714285714,0.017142857142857144,0.07228915662650602,False,False,12.0,10.0,1.0,8.0,4.0,1.0,7,3,0.0,0.0,0,0,1,0,0,1,2,0,2,1,1,0,2,2
2068,Marcus Brimage,Conor McGregor,2013-04-06,FEATHERWEIGHT,True,KO/TKO,67,1,0,1,0.29,0.6,0.0,0.0,0,0,0,0,0,5,12,41,22,36,0,0,0,0,7,34,20,34,2,2,1,1,3,5,0,0,12,41,16,29,0,0,0,0,0,0,5,6,-1,-0.31,0.0,0,0,-5,41.0,36.0,0.0,0.0,False,False,6.0,1.0,0.0,,,,3,0,5.93854975382274,0.0,3,0,0,1,0,0,3,0,1,0,0,0,0,0
2067,Chris Spang,Adlan Amagov,2013-04-06,WELTERWEIGHT,True,Decision - Unanimous,300,3,0,0,0.08,0.38,0.0,0.6,0,0,0,0,0,269,24,76,57,118,0,0,6,10,1,44,12,53,1,4,5,9,3,9,21,37,4,53,26,77,1,4,10,16,0,0,2,6,0,-0.3,-0.5454545454545454,0,0,-269,76.0,10.727272727272727,0.0,0.08403361344537816,False,False,5.0,1.0,0.0,11.0,2.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2060,Gegard Mousasi,Ilir Latifi,2013-04-06,LIGHTHEAVYWEIGHT,False,Decision - Unanimous,300,3,0,0,0.53,0.16,0.0,0.33,0,0,0,0,6,31,80,150,20,114,0,0,1,3,62,120,11,101,7,18,3,5,11,12,4,6,79,148,16,105,0,0,0,1,1,2,2,6,0,0.37,-0.25,0,0,-25,150.0,28.5,0.0,0.02608695652173913,False,False,33.0,3.0,2.0,8.0,2.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2070,Papy Abedi,Besam Yousef,2013-04-06,WELTERWEIGHT,False,Decision - Split,300,3,0,0,0.66,0.54,0.66,0.66,0,0,0,0,337,265,69,97,142,185,4,6,2,3,14,31,22,55,35,39,18,19,4,10,3,5,10,21,8,19,27,34,35,59,16,25,0,1,0,0.12,0.0714285714285714,0,0,72,13.857142857142858,46.25,0.061224489795918366,0.016129032258064516,False,False,,,,6.0,1.0,0.0,2,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,2,1,0,1
2069,Ben Alloway,Ryan LaFlare,2013-04-06,WELTERWEIGHT,True,Decision - Unanimous,300,3,0,0,0.32,0.41,0.5,0.75,0,1,0,1,88,582,25,47,57,115,1,2,6,8,7,23,23,66,1,2,12,21,1,3,2,3,8,25,12,31,0,2,17,41,1,1,8,18,0,-0.08999999999999997,-0.3333333333333333,-1,-1,-494,15.666666666666666,12.777777777777779,0.041666666666666664,0.06896551724137931,False,False,,,,,,,1,0,1.0815949821592963,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2066,Tor Troeng,Adam Cella,2013-04-06,MIDDLEWEIGHT,False,Submission,191,1,0,0,0.54,0.16,1.0,0.0,1,0,0,0,141,0,16,23,4,14,1,1,0,0,5,8,1,8,0,1,0,2,1,2,1,2,2,7,2,12,0,0,0,0,4,4,0,0,0,0.38,0.5,1,0,141,11.5,14.0,0.041666666666666664,0.0,False,False,15.0,4.0,1.0,4.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2065,Reza Madadi,Michael Johnson,2013-04-06,LIGHTWEIGHT,False,Submission,93,3,0,1,0.73,0.31,0.66,0.0,2,0,0,0,367,110,79,98,21,66,4,6,0,0,33,44,13,53,1,2,6,10,0,0,1,1,2,9,10,46,0,0,5,7,32,37,5,11,-1,0.42,0.5714285714285714,2,0,257,14.0,66.0,0.06060606060606061,0.0,False,False,12.0,3.0,0.0,13.0,7.0,0.0,2,7,0.0,7.3534454028574,0,0,0,2,2,0,0,2,0,0,0,2,1,2
2064,Michael Kuiper,Tom Lawlor,2013-04-06,MIDDLEWEIGHT,True,Submission,65,2,0,0,0.48,0.53,1.0,0.0,0,1,0,0,130,170,23,40,10,16,3,3,0,7,11,21,4,10,3,6,3,3,0,2,0,0,1,8,2,8,4,6,5,5,9,15,0,0,0,-0.050000000000000044,0.75,-1,0,-40,10.0,2.0,0.07317073170731707,0.4117647058823529,False,False,12.0,1.0,0.0,8.0,5.0,0.0,2,8,0.9816968604511292,0.0,1,0,1,1,0,2,0,2,0,0,1,2,1,2
2062,Matt Mitrione,Philip De Fries,2013-04-06,HEAVYWEIGHT,False,KO/TKO,19,1,0,0,0.77,0.0,0.0,0.0,0,0,0,0,3,0,7,9,0,2,0,0,0,2,7,9,0,2,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,6,6,0,0,0,0.77,0.0,0,0,3,9.0,0.6666666666666666,0.0,0.6666666666666666,False,False,5.0,2.0,0.0,,,,7,4,7.352368038471285,0.0,0,0,5,0,0,1,1,1,1,3,0,0,1,0
2061,Ryan Couture,Ross Pearson,2013-04-06,LIGHTWEIGHT,True,KO/TKO,225,2,0,1,0.37,0.68,0.14,1.0,0,0,0,0,188,10,35,83,48,62,1,7,1,1,7,38,22,35,12,18,6,6,10,21,0,0,15,54,22,32,14,23,3,3,0,0,3,6,-1,-0.31000000000000005,-0.375,0,0,178,10.375,31.0,0.08333333333333333,0.015873015873015872,False,False,6.0,1.0,0.0,16.0,5.0,0.0,0,9,0.0,5.975863075628148,0,1,0,3,0,0,0,4,1,1,0,1,0,1
2059,Brad Pickett,Mike Easton,2013-04-06,BANTAMWEIGHT,False,Decision - Split,300,3,0,0,0.33,0.45,0.57,0.37,0,0,1,0,274,150,94,234,91,182,4,7,3,8,50,183,44,119,8,12,14,22,10,10,13,14,47,170,52,123,21,33,18,29,0,2,1,3,0,-0.12,0.16666666666666669,0,1,124,29.25,20.22222222222222,0.029787234042553193,0.04371584699453552,False,False,23.0,7.0,0.0,13.0,2.0,0.0,4,4,5.084137859806397,3.266596418987909,0,0,1,1,1,0,1,2,0,0,1,0,1,2
2063,Diego Brandao,Pablo Garza,2013-04-06,FEATHERWEIGHT,False,Submission,207,1,0,0,0.5,0.28,0.0,0.5,1,0,0,0,101,0,18,27,6,17,0,0,1,2,4,11,2,12,2,2,1,1,3,5,1,1,7,14,3,13,0,1,1,1,2,3,0,0,0,0.21999999999999997,-0.3333333333333333,1,0,101,27.0,5.666666666666667,0.0,0.1111111111111111,False,False,20.0,8.0,0.0,13.0,3.0,0.0,3,5,0.6185220218464533,0.6355283587043442,1,1,0,1,2,1,1,1,0,0,0,2,1,1
2071,Akira Corassani,Robert Peralta,2013-04-06,FEATHERWEIGHT,False,Decision - Unanimous,300,3,0,0,0.55,0.46,0.33,0.0,0,0,0,0,270,131,57,96,94,172,2,6,0,2,18,49,29,98,9,12,20,27,21,25,18,19,38,71,28,96,10,15,34,43,0,0,5,5,0,0.09000000000000002,0.2857142857142857,0,0,139,13.714285714285714,57.333333333333336,0.061855670103092786,0.011560693641618497,False,False,12.0,4.0,1.0,,,,1,3,0.3467115983587691,8.317118257192476,1,3,0,1,0,0,2,1,0,0,0,0,0,1
2078,Luke Barnatt,Collin Hart,2013-04-13,MIDDLEWEIGHT,False,Decision - Unanimous,300,3,0,0,0.48,0.44,0.5,0.16,1,0,0,0,42,213,119,238,104,223,1,2,2,12,93,203,67,163,13,19,11,18,7,10,17,31,94,206,75,177,17,23,20,35,2,3,0,0,0,0.03999999999999998,0.17948717948717946,1,0,-171,79.33333333333333,17.153846153846153,0.008368200836820083,0.05357142857142857,False,False,5.0,0.0,0.0,4.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2083,Justin Lawrence,Daniel Pineda,2013-04-13,FEATHERWEIGHT,True,Submission,95,1,0,0,0.0,0.5,0.0,0.66,0,1,0,0,0,79,0,2,4,5,0,0,2,3,0,2,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,-0.5,-0.5,-1,0,-79,2.0,1.25,0.0,0.5,False,False,4.0,1.0,0.0,24.0,11.0,0.0,2,4,0.0,0.0,0,0,1,0,0,3,0,0,1,1,1,0,0,1
2082,Sam Sicilia,Maximo Blanco,2013-04-13,FEATHERWEIGHT,True,Decision - Unanimous,300,3,0,0,0.26,0.35,0.14,0.5,1,1,0,0,131,225,32,107,86,180,1,7,2,4,19,90,39,113,2,3,3,16,5,6,10,16,16,81,43,130,9,15,9,14,1,3,0,1,0,-0.08999999999999997,-0.275,0,0,-94,13.375,36.0,0.06481481481481481,0.022099447513812154,False,False,11.0,2.0,0.0,8.0,4.0,1.0,2,1,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
2081,Cole Miller,Bart Palaszewski,2013-04-13,FEATHERWEIGHT,False,Submission,263,1,0,0,0.11,0.29,1.0,0.0,1,0,0,0,44,0,6,44,18,62,1,1,0,0,1,36,7,48,1,4,2,4,3,3,9,10,5,43,17,61,0,0,0,0,0,0,1,1,0,-0.18,0.5,1,0,44,22.0,62.0,0.022222222222222223,0.0,False,False,18.0,6.0,0.0,35.0,16.0,0.0,12,3,3.069991331899468,0.0,0,0,1,1,6,0,1,0,2,0,0,1,3,2
2080,Bristol Marunde,Clint Hester,2013-04-13,MIDDLEWEIGHT,True,KO/TKO,233,3,0,2,0.25,0.46,0.33,0.0,0,0,0,0,144,118,29,93,78,156,3,9,0,1,17,77,50,118,2,2,9,15,2,2,7,10,17,72,40,105,4,9,13,20,0,0,13,18,-2,-0.21000000000000002,0.3,0,0,26,9.3,78.0,0.09574468085106383,0.006369426751592357,False,False,12.0,7.0,0.0,7.0,3.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2079,Dylan Andrews,Jimmy Quinlan,2013-04-13,MIDDLEWEIGHT,False,KO/TKO,202,1,1,0,0.83,0.7,0.0,0.25,0,0,0,0,8,167,33,40,7,10,0,0,1,4,20,24,5,8,0,0,2,2,0,0,0,0,4,5,7,10,4,4,0,0,12,15,0,0,1,0.13,-0.2,0,0,-159,40.0,2.0,0.0,0.36363636363636365,False,False,16.0,4.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2076,Robert McDaniel,Gilbert Smith,2013-04-13,MIDDLEWEIGHT,False,Submission,169,3,0,0,0.64,0.41,0.0,0.6,3,1,2,1,377,230,97,117,24,45,0,0,3,5,26,43,6,24,5,7,6,8,4,4,2,2,18,34,12,29,6,8,2,5,11,12,0,0,0,0.23000000000000004,-0.5,2,1,147,117.0,7.5,0.0,0.10869565217391304,False,False,,,,5.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2074,Uriah Hall,Kelvin Gastelum,2013-04-13,MIDDLEWEIGHT,True,Decision - Split,300,3,0,0,0.57,0.41,0.66,0.5,0,0,3,0,114,389,81,121,81,141,2,3,3,6,23,51,7,49,13,18,14,14,8,8,10,11,28,60,18,51,8,8,10,13,8,9,3,10,0,0.15999999999999998,0.07142857142857145,0,3,-275,30.25,20.142857142857142,0.02459016393442623,0.04225352112676056,True,False,8.0,2.0,0.0,5.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2073,Urijah Faber,Scott Jorgensen,2013-04-13,BANTAMWEIGHT,False,Submission,196,4,0,0,0.57,0.43,0.66,0.16,3,0,0,0,305,129,119,200,76,173,4,6,1,6,57,123,45,136,32,36,8,12,4,4,20,20,87,155,65,158,5,6,8,10,1,2,0,0,0,0.13999999999999996,0.42857142857142855,3,0,176,28.571428571428573,24.714285714285715,0.029850746268656716,0.034482758620689655,False,False,27.0,6.0,0.0,14.0,6.0,0.0,5,5,1.096956020126858,1.0335187858425718,1,1,0,1,3,1,1,1,0,1,0,1,2,1
2072,Travis Browne,Gabriel Gonzaga,2013-04-13,HEAVYWEIGHT,False,KO/TKO,71,1,1,0,0.9,1.0,0.0,0.0,0,0,0,0,0,58,11,12,3,3,0,0,0,2,7,8,0,0,1,1,1,1,1,1,0,0,0,1,0,0,9,9,1,1,0,0,0,0,1,-0.09999999999999998,0.0,0,0,-58,12.0,1.0,0.0,0.5,False,False,13.0,1.0,1.0,14.0,6.0,0.0,6,14,11.741725726693382,10.470033737407402,0,2,3,5,1,4,2,0,1,5,0,0,0,1
2077,Josh Samman,Kevin Casey,2013-04-13,MIDDLEWEIGHT,False,KO/TKO,137,2,1,0,0.58,0.63,0.0,0.0,0,2,0,0,137,193,55,83,64,76,0,0,0,1,13,33,9,15,21,27,5,7,2,2,0,0,1,3,0,3,30,47,3,3,5,12,11,16,1,-0.050000000000000044,0.0,-2,0,-56,83.0,38.0,0.0,0.012987012987012988,False,False,9.0,3.0,0.0,7.0,0.0,1.0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2075,Miesha Tate,Cat Zingano,2013-04-13,BANTAMWEIGHT,True,KO/TKO,175,3,0,0,0.54,0.83,0.42,1.0,3,1,0,2,296,353,54,80,107,120,3,7,1,1,21,40,23,30,2,2,8,8,0,0,4,4,16,30,16,22,2,4,8,9,5,8,11,11,0,-0.2899999999999999,-0.125,2,-2,-57,10.0,60.0,0.08641975308641975,0.008264462809917356,False,True,13.0,3.0,0.0,7.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2095,Clifford Starks,Yoel Romero,2013-04-20,MIDDLEWEIGHT,True,KO/TKO,92,1,0,1,0.16,1.0,0.0,0.0,0,0,0,0,0,3,3,18,12,12,0,0,0,1,1,14,6,6,1,3,1,1,1,1,5,5,3,18,8,8,0,0,0,0,0,0,4,4,-1,-0.84,0.0,0,0,-3,18.0,6.0,0.0,0.07692307692307693,False,False,8.0,1.0,0.0,4.0,1.0,0.0,2,0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
2092,Tim Means,Jorge Masvidal,2013-04-20,LIGHTWEIGHT,True,Decision - Unanimous,300,3,0,0,0.32,0.37,0.0,0.75,0,0,1,0,18,442,68,161,71,157,0,1,6,8,33,114,38,116,7,15,10,14,3,4,2,2,24,85,21,63,2,5,2,5,17,43,27,64,0,-0.04999999999999999,-0.6666666666666666,0,1,-424,80.5,17.444444444444443,0.006172839506172839,0.05063291139240506,False,False,19.0,3.0,1.0,23.0,7.0,0.0,2,0,5.591556228924469,0.0,2,0,1,0,0,0,1,1,0,0,0,0,1,0
2091,Joseph Benavidez,Darren Uyenoyama,2013-04-20,FLYWEIGHT,False,KO/TKO,290,2,2,0,0.37,0.33,1.0,0.0,0,0,0,0,111,26,63,162,11,33,2,2,0,2,35,126,6,24,8,10,3,7,14,17,2,2,49,130,8,29,2,3,2,2,6,20,1,2,2,0.03999999999999998,0.6666666666666666,0,0,85,54.0,11.0,0.012269938650306749,0.058823529411764705,False,False,17.0,3.0,0.0,8.0,3.0,0.0,5,2,10.346085917348889,5.7895550459171705,1,2,2,0,0,1,3,1,0,1,0,0,1,0
2089,Francis Carmont,Lorenz Larkin,2013-04-20,MIDDLEWEIGHT,False,Decision - Unanimous,300,3,0,0,0.16,0.39,0.18,0.0,0,0,0,1,317,8,13,78,36,88,2,11,0,0,8,58,11,46,1,12,1,8,3,5,20,28,11,72,22,65,1,3,9,16,0,0,1,1,0,-0.23,0.16666666666666666,0,-1,309,6.5,88.0,0.13924050632911392,0.0,False,False,20.0,7.0,0.0,13.0,0.0,0.0,4,0,12.632766807858001,0.0,4,0,0,0,2,0,3,0,0,0,0,0,0,1
2094,Anthony Njokuani,Roger Bowling,2013-04-20,LIGHTWEIGHT,False,KO/TKO,172,2,1,0,0.56,0.35,0.0,1.0,0,0,0,0,2,54,28,48,32,82,0,1,1,1,15,33,15,55,7,9,6,11,4,4,6,10,22,41,22,69,4,4,2,4,0,1,3,3,1,0.21000000000000008,-0.5,0,0,-52,24.0,41.0,0.02040816326530612,0.012048192771084338,False,False,15.0,7.0,0.0,11.0,2.0,0.0,5,0,0.0,0.0,0,0,1,0,0,0,2,0,0,1,0,0,3,0
